Price,Date,Close,High,Low,Open,Volume
Ticker,,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
83,2000-04-27,13.34011173248291,13.866101366706756,13.24007817472082,13.682166381262244,48050173
84,2000-04-28,13.32397747039795,13.517594350147847,13.120681312253502,13.327205201190253,20049138
85,2000-05-01,13.32397747039795,13.32397747039795,13.32397747039795,13.32397747039795,0
86,2000-05-02,12.633415222167969,13.417559405653577,12.501110876977117,13.35947460300054,31893179
87,2000-05-03,12.688272476196289,12.778625445964709,11.939625569485305,12.714087796795933,20524665
88,2000-05-04,13.10777473449707,13.211036030033803,12.526927990111702,12.830259024246477,20499324
89,2000-05-05,12.998059272766113,13.41756126318551,12.907706282495807,13.223945662424768,24879037
90,2000-05-08,12.804443359375,13.06905074830649,12.75603913913337,13.06905074830649,9727024
91,2000-05-09,12.72376823425293,12.788307187348483,12.455933144499172,12.688272331914638,12330686
92,2000-05-10,12.756035804748535,13.036777860375537,12.681816280710924,12.714085752436882,16479752
93,2000-05-11,12.230050086975098,12.61728125871734,12.010619176631884,12.58501308162287,16314880
94,2000-05-12,12.075160026550293,12.449484246864664,11.98803345592849,12.449484246864664,12001844
95,2000-05-15,12.171965599060059,12.249411566200544,11.76537198841619,11.962213984647516,8127716
96,2000-05-16,12.149375915527344,12.230048303490507,12.004163268804438,12.188099548918919,8462187
97,2000-05-17,12.271998405456543,12.455933381550853,12.14937595783412,12.326856777563915,11234113
98,2000-05-18,11.894451141357422,12.391397779657055,11.817003861505851,12.391397779657055,9489477
99,2000-05-19,11.958988189697266,12.133242603454674,11.791187933040684,12.036434160924728,7726856
100,2000-05-22,11.797640800476074,11.90735624055325,11.616933554032773,11.84281728592173,6980460
101,2000-05-23,11.642748832702637,11.849272727120246,11.368460855099304,11.752465589336959,12264286
102,2000-05-24,11.655654907226562,11.697604963292694,10.719846666722416,11.649202056032214,8417757
103,2000-05-25,11.894451141357422,11.99771244161166,11.649204900923161,11.742784312700284,10876166
104,2000-05-26,12.12033462524414,12.191327745999619,11.77828125000882,11.820231315335874,15354573
105,2000-05-29,12.423666000366211,12.694726233673432,12.130015566013979,12.130015566013979,12285642
106,2000-05-30,12.817350387573242,12.972242326982274,12.455934557624706,12.510792934911738,12972622
107,2000-05-31,13.152948379516602,13.3594722305699,12.881886885045843,13.230394334413882,22912042
108,2000-06-01,12.862526893615723,13.133588412766548,12.785079627006343,13.133588412766548,9477914
109,2000-06-02,13.040003776550293,13.143266342973664,12.910927199346585,12.969011985253355,12507068
110,2000-06-05,13.282027244567871,13.966136558247884,13.13358946510433,13.13358946510433,32536504
111,2000-06-06,13.48854923248291,13.63376056541624,13.165857091595376,13.294933687018272,13442405
112,2000-06-07,13.478873252868652,13.643445805138667,13.301392384318891,13.582134564462468,14462732
113,2000-06-08,14.211380958557129,14.54698144643369,13.459508896131775,13.520820122290537,43913624
114,2000-06-09,14.392086029052734,14.86967132338063,14.095209248107462,14.327547087893166,45288623
115,2000-06-12,14.082303047180176,14.637334371232802,14.037126564398443,14.39854234063412,16915778
116,2000-06-13,14.053258895874023,14.179109045639722,13.911274011164489,14.037124160930187,13155936
117,2000-06-14,14.243650436401367,14.514713272133179,14.06939734051894,14.146843305873432,12899662
118,2000-06-15,14.40177059173584,14.6696057060185,14.075851979940554,14.214609176210883,20366163
119,2000-06-16,15.076197624206543,15.227864434855986,14.424359112919598,14.48567033958334,40968909
120,2000-06-19,14.930989265441895,15.340809378159637,14.80513905624484,15.260135665343192,17958204
121,2000-06-20,15.308540344238281,15.415029387362454,14.876132622915911,15.03747874864333,20344902
122,2000-06-21,14.540532112121582,15.453751787459986,14.482447297886424,15.424710032672927,24589769
123,2000-06-22,14.876127243041992,14.97293436160424,14.359818261841456,14.485668429234773,21212949
124,2000-06-23,15.26981258392334,16.066862344718395,15.060060998879708,15.060060998879708,55661441
125,2000-06-26,14.701872825622559,15.424704353686161,14.495350277410422,15.166549863760428,23789691
126,2000-06-27,14.653473854064941,15.121378789749336,14.601843198549332,14.71478639906813,20266791
127,2000-06-28,14.747052192687988,14.93744134565576,14.540529604062026,14.714784016710793,11676392
128,2000-06-29,14.847084999084473,15.102011773267446,14.747050144862149,14.84385857333303,15207051
129,2000-06-30,14.67605972290039,15.037475541499068,14.585705442085532,14.685740305726847,12689587
130,2000-07-03,15.051283836364746,15.198109388090092,14.878355993647418,14.995815643529511,14888457
131,2000-07-04,15.217680931091309,15.390608703756357,15.077380019576506,15.139372770674015,19835523
132,2000-07-05,15.17852783203125,15.400397889508135,15.119797367503462,15.400397889508135,14339312
133,2000-07-06,14.943607330322266,15.17200330884734,14.848986384206492,15.074118752695174,8316308
134,2000-07-07,15.136115074157715,15.335145187646974,14.98276363547288,15.074120985081732,14988688
135,2000-07-10,14.924032211303711,15.269887839687867,14.764154880873065,15.191580979629006,12247212
136,2000-07-11,15.05454158782959,15.132848437189367,14.780466955488748,14.813095139179467,10042851
137,2000-07-12,15.015389442443848,15.227470006859978,14.91097898649169,15.139374962589791,10075643
138,2000-07-13,14.969708442687988,15.351455807297148,14.682582016785906,15.074117572411215,22258353
139,2000-07-14,14.724998474121094,15.034964893593825,14.649953917020824,14.878351198120997,13467376
140,2000-07-17,14.617328643798828,14.910979684555718,14.525969985249931,14.682583697765159,11982512
141,2000-07-18,15.034967422485352,15.33514438221318,14.552073134809497,14.552073134809497,40897655
142,2000-07-19,14.56838607788086,15.181791751932124,14.437874653347613,15.0414921354543,14818453
143,2000-07-20,14.346514701843262,14.676057503107765,14.209477388659911,14.578172954169249,18257784
144,2000-07-21,14.22579288482666,14.486815736110076,14.167062413497055,14.421560682870895,13027046
145,2000-07-24,13.054450988769531,14.127911141375975,12.956567729824693,14.127911141375975,16063259
146,2000-07-25,13.214324951171875,13.423143220232507,12.33336925087334,12.85541756185146,21089528
147,2000-07-26,12.702065467834473,13.37746383436082,12.594392729162598,13.37746383436082,13450503
148,2000-07-27,12.897832870483398,12.979402005399953,12.405150493833501,12.643334636750478,10102447
149,2000-07-28,13.43293285369873,13.560181982257397,12.920672729503105,13.005506801038832,27046026
150,2000-07-31,13.09360408782959,13.410095158477283,13.018559514154392,13.273057814880621,7811878
151,2000-08-01,13.04792594909668,13.24695607079202,12.871734506163445,13.149071496107924,11954266
152,2000-08-02,13.250214576721191,13.295894559521841,12.871730828734004,12.92067178293015,6314561
153,2000-08-03,13.087077140808105,13.638490081678652,13.01855847448173,13.29915904114293,20632919
154,2000-08-04,13.175171852111816,13.341575076990237,13.008769946396766,13.116441379752573,15470055
155,2000-08-07,13.096866607666016,13.312212139214846,13.02508564325876,13.24042985564406,6564253
156,2000-08-08,13.26653003692627,13.344836890884435,13.149069096407361,13.168646799269395,8338872
157,2000-08-09,13.246953964233398,13.377465390561094,13.214325777860635,13.377465390561094,3429526
158,2000-08-10,13.100131034851074,13.30895069845397,13.05771596290515,13.27958611345362,4206414
159,2000-08-11,13.01855754852295,13.116440785242833,12.737957001819762,13.06423753560043,6424479
160,2000-08-14,13.00550651550293,13.116440230147811,12.790161029338769,12.985928813656844,7038233
161,2000-08-15,13.00550651550293,13.00550651550293,13.00550651550293,13.00550651550293,0
162,2000-08-16,13.145807266235352,13.312210490996321,13.083813183744512,13.181697743995288,6538276
163,2000-08-17,12.891307830810547,13.246952923676123,12.809738690449306,13.246952923676123,11183812
164,2000-08-18,12.845629692077637,12.888046068938218,12.571555047490271,12.826053308653767,4207495
165,2000-08-21,12.884783744812012,12.96308927830525,12.81626376467883,12.920672901554212,2339905
166,2000-08-22,12.9043607711792,13.005507622253374,12.767323442411188,12.920673545360918,8129963
167,2000-08-23,13.031610488891602,13.142544217923657,12.953302309677856,13.051186874113327,5287450
168,2000-08-24,13.00550651550293,13.083812046234256,12.757532845425214,13.083812046234256,5031049
169,2000-08-25,12.95656681060791,13.083814642459393,12.87499633463797,12.927200911593326,2865903
170,2000-08-28,13.02508544921875,13.044661835735722,12.861944497698945,12.861944497698945,3168356
171,2000-08-29,13.002243995666504,13.149069516423475,12.920673529044095,13.025083990153451,5970636
172,2000-08-30,13.096866607666016,13.34157671942776,13.018559741268048,13.018559741268048,8818586
173,2000-08-31,12.950037956237793,13.149068025398957,12.8293147346566,13.106652970560951,5480864
174,2000-09-01,12.950037956237793,12.950037956237793,12.950037956237793,12.950037956237793,0
175,2000-09-04,13.162121772766113,13.328525002750437,12.946777580283525,13.044660824443461,8428653
176,2000-09-05,13.38725757598877,13.540607708079326,13.136021546063276,13.276321192495828,10323322
177,2000-09-06,13.618912696838379,13.75921364303933,13.445984881420946,13.50797896700816,14681276
178,2000-09-07,13.58302116394043,13.720058489178264,13.507977919482249,13.507977919482249,8313997
179,2000-09-08,13.883196830749512,13.99413318016733,13.631962197156676,13.631962197156676,14370164
180,2000-09-11,13.889723777770996,14.160534788105654,13.850569695264577,14.02023518752042,6709698
181,2000-09-12,13.883196830749512,13.990869570382563,13.788577211092313,13.958241387514171,4973552
182,2000-09-13,13.436195373535156,13.925614193836738,13.397041287479176,13.879935526074181,4733748
183,2000-09-14,13.3252592086792,13.60585973072477,13.246952362351802,13.462296519542944,7025282
184,2000-09-15,13.034873008728027,13.357889966370697,12.96309072971663,13.312211293664133,4348425
185,2000-09-18,12.773848533630371,12.956565858713738,12.734695763372091,12.956565858713738,3151122
186,2000-09-19,12.454094886779785,12.790162312649834,12.284429368736378,12.73469544976208,6534323
187,2000-09-20,12.643336296081543,12.985929609852505,12.437780307818965,12.985929609852505,3338124
188,2000-09-21,12.545452117919922,12.692277624373464,12.503035743241055,12.594393073962278,1877181
189,2000-09-22,11.945097923278809,12.463882651953265,11.811322888060717,12.463882651953265,5641740
190,2000-09-25,12.173493385314941,12.529138487577923,12.013616071920366,12.072346540497216,3272349
191,2000-09-26,11.883108139038086,12.333372998301412,11.830902236747178,12.333372998301412,5430531
192,2000-09-27,11.781956672668457,11.909205789133676,11.615553474535803,11.909205789133676,5001871
193,2000-09-28,11.543776512145996,11.843953511255261,11.517674221752303,11.827639414863752,4398217
194,2000-09-29,11.579665184020996,11.667760235415074,11.485044231259069,11.58292747512322,4062019
195,2000-10-02,11.579665184020996,11.579665184020996,11.579665184020996,11.579665184020996,0
196,2000-10-03,11.233809471130371,11.550300551734892,11.13592621655199,11.452417297156511,7846694
197,2000-10-04,11.37084674835205,11.465469030046458,11.224021207815436,11.289277589904394,3209499
198,2000-10-05,11.22728157043457,11.432837531552465,11.191389779170793,11.396947059451847,2920232
199,2000-10-06,11.19139289855957,11.276226985877264,11.070669648300996,11.168554220400507,3847249
200,2000-10-09,11.253384590148926,11.432839621787615,11.158764956855425,11.191391825262693,5422975
201,2000-10-10,11.224019050598145,11.364319981291349,11.158764000214521,11.295800001769118,4038585
202,2000-10-11,10.969523429870605,11.217496491614229,10.783543138876565,11.15224011030086,3612363
203,2000-10-12,10.982572555541992,11.086982356973612,10.868375221539043,10.871638172117274,3567605
204,2000-10-13,10.803119659423828,10.995625183431345,10.773755080760036,10.907529468694774,3045995
205,2000-10-16,10.845536231994629,11.282750516785393,10.780279856678865,11.060880423707882,3279079
206,2000-10-17,10.532307624816895,10.825959339105433,10.408321433394851,10.777017056933154,4079729
207,2000-10-18,10.372430801391602,10.57146157137058,10.271284600540223,10.506205851533926,3676092
208,2000-10-19,10.398530960083008,10.522517791757247,10.212552031734866,10.375691627712284,5888168
209,2000-10-20,10.509466171264648,10.799854216731468,10.44094685811352,10.519253702312556,6955786
210,2000-10-23,10.215812683105469,10.44094565879434,10.166871075998237,10.316959506596984,3201550
211,2000-10-24,10.163610458374023,10.271282539393294,10.114668183631512,10.147296366793187,3484872
212,2000-10-25,10.258232116699219,10.431160587275492,10.189713450519225,10.245181633179095,6398343
213,2000-10-26,10.375694274902344,10.395271321630307,10.117933014296074,10.124458916399321,1581533
214,2000-10-27,10.346331596374512,10.473580782658997,10.287601760812544,10.424639143093701,3296662
215,2000-10-30,10.248444557189941,10.421372378864163,10.22560522024667,10.408321894538071,3761103
216,2000-10-31,10.65302848815918,10.734598280661315,10.37242797981963,10.37242797981963,8213427
217,2000-11-01,11.325164794921875,11.507882084227749,10.799854237121433,10.832482418723423,25579328
218,2000-11-02,11.256650924682617,11.478521070863001,11.165292241207247,11.315381412690805,12974996
219,2000-11-03,11.406736373901367,11.710175590567212,11.263173152191776,11.263173152191776,19298344
220,2000-11-06,11.364320755004883,11.785220937413932,11.308852573280927,11.485043991555202,17946450
221,2000-11-07,11.325164794921875,11.445888011518706,11.272960232023955,11.28927432282495,8292927
222,2000-11-08,11.429574966430664,11.667759130921302,11.41652448409375,11.426312675637256,10142595
223,2000-11-09,11.312114715576172,11.475255648405444,11.256647853744907,11.403473374127893,6546235
224,2000-11-10,11.021727561950684,11.383897957196591,10.99562527431264,11.289276999613246,7096949
225,2000-11-13,10.77375316619873,10.90426523969919,10.721547941049577,10.90426523969919,4318335
226,2000-11-14,11.005414962768555,11.086984123146646,10.72155074929442,10.780281230731704,9140624
227,2000-11-15,11.282750129699707,11.609029356757812,11.126136417311022,11.403473364561405,18438479
228,2000-11-16,11.348004341125488,11.49809344294709,11.178338858775193,11.354528921859647,15060748
229,2000-11-17,11.031515121459961,11.367583209769881,10.835747315834409,11.367583209769881,13591210
230,2000-11-20,11.028251647949219,11.11308373901516,10.871637288324353,10.904265472290842,6462294
231,2000-11-21,10.927107810974121,11.028254681426812,10.848800939413088,10.962998295544143,8403608
232,2000-11-22,11.008675575256348,11.18486699269572,10.930368718337752,10.930368718337752,5938798
233,2000-11-23,10.962996482849121,11.051092193475307,10.901003058427353,10.933631245973725,4927352
234,2000-11-24,11.054357528686523,11.171817841943819,10.96299884768234,10.96299884768234,5649933
235,2000-11-27,11.62534236907959,11.742803302031032,11.034776732800447,11.122871772932411,23210414
236,2000-11-28,12.199597358703613,12.522614321028247,11.553563434054347,11.553563434054347,37519351
237,2000-11-29,11.781956672668457,12.365996373050253,11.651443946552444,12.144126321648818,23934246
238,2000-11-30,11.905943870544434,12.042982516263173,11.759118351972702,11.791746538136053,13643058
239,2000-12-01,12.29421615600586,12.45082985361026,11.778695078685608,11.817847843505092,25603504
240,2000-12-04,12.708593368530273,13.246954508301934,12.30400595155249,12.398626904421686,27891413
241,2000-12-05,12.659648895263672,12.839102577453035,12.60091843138093,12.7705839227837,12651707
242,2000-12-06,12.473672866821289,12.985931777523282,12.398628290524835,12.985931777523282,10545628
243,2000-12-07,12.548714637756348,12.672700154212091,12.33989505123046,12.33989505123046,10346247
244,2000-12-08,12.848894119262695,13.116442907471962,12.623761714966419,12.623761714966419,29306496
245,2000-12-11,12.826053619384766,13.01855780576422,12.67922678265874,12.985929619825104,18223826
246,2000-12-12,12.584609031677246,12.927202432736923,12.535666740336245,12.793428683233987,12973640
247,2000-12-13,12.998979568481445,13.051184130875411,12.640070893487419,12.659648593757517,16301420
248,2000-12-14,12.927201271057129,13.403569697975415,12.855420305538397,13.07729042334991,26987999
249,2000-12-15,12.509563446044922,12.940253200827888,12.431256577674446,12.874996817604043,10996662
250,2000-12-18,12.441039085388184,12.529135426310354,12.20938087764744,12.39862271951098,8867859
251,2000-12-19,12.826053619384766,12.946776852028831,12.496510788228354,12.496510788228354,22866309
252,2000-12-20,12.822789192199707,13.10338972656703,12.633547308807692,12.737956441829045,20101315
253,2000-12-21,12.617233276367188,12.79994926001605,12.519348724325713,12.79994926001605,7067559
254,2000-12-22,12.24527645111084,12.790163535581138,12.137603686930198,12.692280283823429,11168465
255,2000-12-25,12.24527645111084,12.245276451110838,12.245276451110838,12.245276451110838,0
256,2000-12-26,11.958148956298828,12.444306840431391,11.811323431396925,12.392100948821241,8242075
257,2000-12-27,11.954885482788086,12.104974603100207,11.746067213654637,11.938571390616627,5371317
258,2000-12-28,12.287690162658691,12.365997010869352,12.078870581600372,12.13107646623737,8311634
259,2000-12-29,12.571555137634277,12.627021997454062,12.219172318498085,12.36599783355651,11557858
260,2001-01-01,12.724910736083984,12.907626787453903,12.47041238944593,12.630288439708204,11237186
261,2001-01-02,13.429672241210938,13.63849187795245,12.734697293962839,12.894573323672107,21367159
262,2001-01-03,14.180115699768066,14.385671730476695,13.383993867222097,13.442724350162221,59167521
263,2001-01-04,13.87667179107666,14.421558733320929,13.654801737897149,14.251893243340929,29457229
264,2001-01-05,14.026762008666992,14.251895710496505,13.746161443522277,13.879936484355898,29628333
265,2001-01-08,13.883196830749512,14.206213730485453,13.785313601307548,13.899510922183708,13834426
266,2001-01-09,13.667856216430664,14.023500037809471,13.599336229746573,13.8505722234313,12462490
267,2001-01-10,14.14422607421875,14.470505382215896,13.703748085008025,13.736376279640476,32865495
268,2001-01-11,14.07896900177002,14.317153205715318,13.93866804863718,14.19316634757847,27410883
269,2001-01-12,14.41176986694336,14.643428099966453,14.095278892907514,14.193162114526707,41641168
270,2001-01-15,14.401983261108398,14.741314293571692,14.27147183291612,14.539021909664505,34162117
271,2001-01-16,14.499869346618652,14.610804402040294,14.22579465900795,14.512921150392263,26929908
272,2001-01-17,14.22579288482666,14.552072108512604,14.134434227295792,14.552072108512604,16045082
273,2001-01-18,14.277996063232422,14.382405193567754,13.971293253499974,14.134432849439733,15326190
274,2001-01-19,14.330205917358398,14.401986891165885,14.225796748487978,14.35304591773519,10512020
275,2001-01-22,14.349780082702637,14.620592476756151,14.30736369952755,14.40198465904682,13912845
276,2001-01-23,14.826148986816406,15.400401984141446,14.356306464836358,14.395460557986171,31829503
277,2001-01-24,14.751099586486816,15.139372822894025,14.640165883699742,15.139372822894025,19080055
278,2001-01-25,15.279671669006348,15.43302172178079,14.81635394409502,14.826142133066757,56142320
279,2001-01-26,15.279671669006348,15.279671669006348,15.279671669006348,15.279671669006348,0
280,2001-01-29,14.943607330322266,15.204631494231396,14.356303950899209,15.204631494231396,26620577
281,2001-01-30,15.015389442443848,15.106746777552448,14.878352120617645,15.057805819159732,22795278
282,2001-01-31,15.041491508483887,15.465653950327527,14.689108698187395,14.943606954791546,48728123
283,2001-02-01,14.888140678405762,15.325354938832977,14.728263359289269,14.950133440003178,40833374
284,2001-02-02,15.30251407623291,15.433025493019592,14.698896629954218,14.708684821317814,39106958
285,2001-02-05,15.638579368591309,15.840873009747186,15.204627518609977,15.335138906857493,36489697
286,2001-02-06,15.393874168395996,15.759307488765668,15.3579836903158,15.72667930172426,27776185
287,2001-02-07,15.501548767089844,15.694052982888259,15.175269496162558,15.498286475662717,30459083
288,2001-02-08,16.079063415527344,16.183473894749273,15.406928458279117,15.504811716042907,48161225
289,2001-02-09,16.751197814941406,17.090527520386225,16.154104911770766,16.183470806911348,69484061
290,2001-02-12,16.199783325195312,16.836028986297148,16.0855859948678,16.77077393432285,26833991
291,2001-02-13,16.033382415771484,16.575007163670033,15.873505088109013,16.31398298216321,28600057
292,2001-02-14,15.95833969116211,16.23893894760119,15.48849588519439,15.726680079378353,52075595
293,2001-02-15,15.964863777160645,16.330297104237733,15.863716923141117,16.085587016098984,36990226
294,2001-02-16,15.348197937011719,16.101903373120354,15.204634682713982,15.974654214935788,25753845
295,2001-02-19,15.64184284210205,15.853924688527623,15.498280963749108,15.498280963749108,27932387
296,2001-02-20,15.41019058227539,15.700579380007214,15.338409615306723,15.537439739399135,22365632
297,2001-02-21,15.583117485046387,16.62068706751549,15.269888707839272,15.335145087846774,37819768
298,2001-02-22,15.142642974853516,15.72668290782589,15.012130196761529,15.413454087234282,25937784
299,2001-02-23,14.522703170776367,15.335138695034898,14.388928175193627,15.269882342231035,22048373
300,2001-02-26,14.516183853149414,14.643433007312614,14.160538679783274,14.356306507791,15412081
301,2001-02-27,14.571649551391602,15.012126099748986,14.434612227125305,14.552071848522614,31056367
302,2001-02-28,16.020334243774414,16.366189916073044,14.760894463964593,14.81309904396576,71897680
303,2001-03-01,17.057897567749023,17.58320814330074,16.24872417716141,16.24872417716141,73527384
304,2001-03-02,17.302614212036133,18.004116450002176,17.116634555083106,17.29282601732761,62208514
305,2001-03-05,17.070951461791992,17.547319821700714,16.640261771772998,17.423332976052357,44423798
306,2001-03-06,17.070951461791992,17.070951461791992,17.070951461791992,17.070951461791992,0
307,2001-03-07,17.159046173095703,17.325449394355893,16.588056874468716,17.227566155327747,38814436
